TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day	Motif	width	IC	max_score	NCcutoffScore	ICperNT

T209865_2.00	F223_2.00	TS12_2.00	M05196_2.00	MS62_2.00	ENSG00000156150	ALX3	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	ALX3_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05196_2.00	8	  4.548	7.538	2.550	0.57

T209865_2.00	F223_2.00	TS12_2.00	M05197_2.00	MS62_2.00	ENSG00000156150	ALX3	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	ALX3_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05197_2.00	8	  4.027	6.405	1.999	0.50

T209865_2.00	F223_2.00	TS12_2.00	M05198_2.00	MS62_2.00	ENSG00000156150	ALX3	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	ALX3_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05198_2.00	8	  6.568	8.453	4.455	0.82

T209865_2.00	F223_2.00	TS12_2.00	M05199_2.00	MS62_2.00	ENSG00000156150	ALX3	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	ALX3_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05199_2.00	8	  5.713	8.179	3.790	0.71

T209865_2.00	F223_2.00	TS12_2.00	M05200_2.00	MS62_2.00	ENSG00000156150	ALX3	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	ALX3_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05200_2.00	8	  4.450	7.040	2.556	0.56

T209866_2.00	F223_2.00	TS12_2.00	M02092_2.00	MS64_2.00	ENSG00000159184	HOXB13	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	pTH5808	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M02092_2.00	10	  2.896	6.588	0.861	0.29

T209866_2.00	F223_2.00	TS12_2.00	M03175_2.00	MS33_2.00	ENSG00000159184	HOXB13	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HOXB13_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03175_2.00	10	  8.280	11.248	6.269	0.83

T209866_2.00	F223_2.00	TS12_2.00	M03176_2.00	MS33_2.00	ENSG00000159184	HOXB13	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HOXB13_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03176_2.00	11	  9.188	11.942	7.283	0.84

T209866_2.00	F223_2.00	TS12_2.00	M05201_2.00	MS62_2.00	ENSG00000159184	HOXB13	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HOXB13_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05201_2.00	11	  9.493	12.546	7.599	0.86

T209866_2.00	F223_2.00	TS12_2.00	M05202_2.00	MS62_2.00	ENSG00000159184	HOXB13	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HOXB13_eDBD_HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05202_2.00	11	 10.007	12.458	8.102	0.91

T209866_2.00	F223_2.00	TS12_2.00	M05203_2.00	MS62_2.00	ENSG00000159184	HOXB13	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HOXB13_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05203_2.00	11	 10.984	12.757	9.217	1.00

T209866_2.00	F223_2.00	TS12_2.00	M09149_2.00	MS27_2.00	ENSG00000159184	HOXB13	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HXB13_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M09149_2.00	10	  7.118	10.213	5.028	0.71

T209868_2.00	F223_2.00	TS12_2.00	M03177_2.00	MS33_2.00	ENSG00000159556	ISL2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	ISL2_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03177_2.00	8	  5.125	8.329	3.007	0.64

T209868_2.00	F223_2.00	TS12_2.00	M05204_2.00	MS62_2.00	ENSG00000159556	ISL2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	ISL2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05204_2.00	8	  5.576	8.063	3.630	0.70

T209868_2.00	F223_2.00	TS12_2.00	M05205_2.00	MS62_2.00	ENSG00000159556	ISL2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	ISL2_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05205_2.00	8	  5.529	8.112	3.589	0.69

T209869_2.00	F223_2.00	TS12_2.00	M03178_2.00	MS33_2.00	ENSG00000160199	PKNOX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PKNOX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03178_2.00	12	 14.457	15.673	11.907	1.20

T209869_2.00	F223_2.00	TS12_2.00	M05206_2.00	MS62_2.00	ENSG00000160199	PKNOX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PKNOX1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05206_2.00	12	  9.128	13.731	6.835	0.76

T209869_2.00	F223_2.00	TS12_2.00	M05207_2.00	MS62_2.00	ENSG00000160199	PKNOX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PKNOX1_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05207_2.00	12	  8.581	13.099	6.320	0.72

T209869_2.00	F223_2.00	TS12_2.00	M05208_2.00	MS62_2.00	ENSG00000160199	PKNOX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PKNOX1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05208_2.00	12	 13.771	15.841	12.461	1.15

T209869_2.00	F223_2.00	TS12_2.00	M05209_2.00	MS62_2.00	ENSG00000160199	PKNOX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PKNOX1_FL_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05209_2.00	12	 11.536	14.246	9.601	0.96

T209869_2.00	F223_2.00	TS12_2.00	M09150_2.00	MS27_2.00	ENSG00000160199	PKNOX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PKNX1_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M09150_2.00	11	  7.029	11.078	4.822	0.64

T209870_2.00	F223_2.00	TS12_2.00	M05210_2.00	MS62_2.00	ENSG00000162624	LHX8	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LHX8_FL_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05210_2.00	8	  6.715	8.651	4.906	0.84

T209870_2.00	F223_2.00	TS12_2.00	M05211_2.00	MS62_2.00	ENSG00000162624	LHX8	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LHX8_FL_HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05211_2.00	12	 10.144	14.020	7.872	0.85

T209870_2.00	F223_2.00	TS12_2.00	M05212_2.00	MS62_2.00	ENSG00000162624	LHX8	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LHX8_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05212_2.00	8	  5.992	8.260	4.253	0.75

T209870_2.00	F223_2.00	TS12_2.00	M05213_2.00	MS62_2.00	ENSG00000162624	LHX8	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LHX8_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05213_2.00	8	  7.372	9.144	5.185	0.92

T209870_2.00	F223_2.00	TS12_2.00	M05214_2.00	MS62_2.00	ENSG00000162624	LHX8	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LHX8_FL_Methyl-HT-SELEX_3	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05214_2.00	12	  9.830	13.778	7.613	0.82

T209871_2.00	F223_2.00	TS12_2.00	M03179_2.00	MS33_2.00	ENSG00000162761	LMX1A	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LMX1A_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03179_2.00	8	  5.376	8.615	3.306	0.67

T209871_2.00	F223_2.00	TS12_2.00	M05215_2.00	MS62_2.00	ENSG00000162761	LMX1A	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LMX1A_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05215_2.00	8	  8.320	9.561	6.040	1.04

T209871_2.00	F223_2.00	TS12_2.00	M05216_2.00	MS62_2.00	ENSG00000162761	LMX1A	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LMX1A_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05216_2.00	8	  5.600	7.592	3.786	0.70

T209871_2.00	F223_2.00	TS12_2.00	M05217_2.00	MS62_2.00	ENSG00000162761	LMX1A	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	LMX1A_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05217_2.00	8	  5.985	8.435	4.111	0.75

T209872_2.00	F223_2.00	TS12_2.00	M03180_2.00	MS33_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	EN1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03180_2.00	10	  5.637	8.695	3.543	0.56

T209872_2.00	F223_2.00	TS12_2.00	M03181_2.00	MS33_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	EN1_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03181_2.00	14	 10.919	15.496	8.675	0.78

T209872_2.00	F223_2.00	TS12_2.00	M03182_2.00	MS33_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	EN1_3	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03182_2.00	8	  6.283	8.292	4.201	0.79

T209872_2.00	F223_2.00	TS12_2.00	M03183_2.00	MS33_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	EN1_4	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03183_2.00	14	  5.579	12.040	3.287	0.40

T209872_2.00	F223_2.00	TS12_2.00	M05218_2.00	MS62_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	EN1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05218_2.00	8	  6.820	8.460	4.998	0.85

T209872_2.00	F223_2.00	TS12_2.00	M05219_2.00	MS62_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	EN1_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05219_2.00	8	  5.124	7.364	3.260	0.64

T209872_2.00	F223_2.00	TS12_2.00	M05220_2.00	MS62_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	EN1_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05220_2.00	8	  6.754	8.414	4.765	0.84

T209872_2.00	F223_2.00	TS12_2.00	M05871_2.00	MS30_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	EN1	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05871_2.00	8	  6.615	8.364	4.302	0.83

T209872_2.00	F223_2.00	TS12_2.00	M10714_2.00	MS59_2.00	ENSG00000163064	EN1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	V$EN1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M10714_2.00	7	  3.408	5.944	1.734	0.49

T209873_2.00	F223_2.00	TS12_2.00	M03184_2.00	MS33_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03184_2.00	18	 11.382	18.115	9.048	0.63

T209873_2.00	F223_2.00	TS12_2.00	M03185_2.00	MS33_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03185_2.00	8	  6.607	8.423	4.298	0.83

T209873_2.00	F223_2.00	TS12_2.00	M03186_2.00	MS33_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_3	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03186_2.00	8	  5.808	8.163	3.870	0.73

T209873_2.00	F223_2.00	TS12_2.00	M05221_2.00	MS62_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05221_2.00	8	  7.123	8.462	4.964	0.89

T209873_2.00	F223_2.00	TS12_2.00	M05222_2.00	MS62_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05222_2.00	8	  6.811	8.211	4.446	0.85

T209873_2.00	F223_2.00	TS12_2.00	M05223_2.00	MS62_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05223_2.00	8	  4.312	6.849	2.349	0.54

T209873_2.00	F223_2.00	TS12_2.00	M05224_2.00	MS62_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05224_2.00	8	  5.658	7.892	3.765	0.71

T209873_2.00	F223_2.00	TS12_2.00	M05225_2.00	MS62_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05225_2.00	8	  5.244	7.775	3.213	0.66

T209873_2.00	F223_2.00	TS12_2.00	M05226_2.00	MS62_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	MSX1_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05226_2.00	8	  3.981	6.613	1.995	0.50

T209873_2.00	F223_2.00	TS12_2.00	M10715_2.00	MS59_2.00	ENSG00000163132	MSX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	V$MSX1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M10715_2.00	9	  3.333	7.414	1.291	0.37

T209874_2.00	F223_2.00	TS12_2.00	M09151_2.00	MS27_2.00	ENSG00000163623	NKX6-1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	NKX61_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M09151_2.00	19	  8.012	15.648	5.668	0.42

T209874_2.00	F223_2.00	TS12_2.00	M10718_2.00	MS59_2.00	ENSG00000163623	NKX6-1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	V$NKX61_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M10718_2.00	13	 10.666	14.663	8.755	0.82

T209875_2.00	F223_2.00	TS12_2.00	M00306_2.00	MS04_2.00	ENSG00000163666	HESX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HESX1_E149K	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00306_2.00	8	  2.258	5.855	0.278	0.28

T209875_2.00	F223_2.00	TS12_2.00	M00307_2.00	MS04_2.00	ENSG00000163666	HESX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HESX1_N125S	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00307_2.00	8	  3.385	6.623	1.354	0.42

T209875_2.00	F223_2.00	TS12_2.00	M00308_2.00	MS04_2.00	ENSG00000163666	HESX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HESX1_R160C	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00308_2.00	9	  5.870	8.532	4.108	0.65

T209875_2.00	F223_2.00	TS12_2.00	M00309_2.00	MS04_2.00	ENSG00000163666	HESX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HESX1_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00309_2.00	9	  8.542	9.676	6.814	0.95

T209875_2.00	F223_2.00	TS12_2.00	M03187_2.00	MS33_2.00	ENSG00000163666	HESX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HESX1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03187_2.00	10	  7.280	9.354	4.906	0.73

T209875_2.00	F223_2.00	TS12_2.00	M03188_2.00	MS33_2.00	ENSG00000163666	HESX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HESX1_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M03188_2.00	15	 13.320	16.969	11.174	0.89

T209875_2.00	F223_2.00	TS12_2.00	M05227_2.00	MS62_2.00	ENSG00000163666	HESX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HESX1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05227_2.00	8	  5.991	8.417	4.190	0.75

T209875_2.00	F223_2.00	TS12_2.00	M05228_2.00	MS62_2.00	ENSG00000163666	HESX1	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	HESX1_FL_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05228_2.00	8	  5.624	7.675	3.727	0.70

T209876_2.00	F223_2.00	TS12_2.00	M00310_2.00	MS04_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_L100Q	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00310_2.00	8	  6.863	8.973	4.735	0.86

T209876_2.00	F223_2.00	TS12_2.00	M00311_2.00	MS04_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_R108H	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00311_2.00	8	  8.548	10.027	7.015	1.07

T209876_2.00	F223_2.00	TS12_2.00	M00312_2.00	MS04_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_R130W	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00312_2.00	13	  5.110	10.100	2.946	0.39

T209876_2.00	F223_2.00	TS12_2.00	M00313_2.00	MS04_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00313_2.00	8	  2.860	6.344	0.815	0.36

T209876_2.00	F223_2.00	TS12_2.00	M00314_2.00	MS04_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_T114P	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M00314_2.00	8	  3.305	6.908	1.228	0.41

T209876_2.00	F223_2.00	TS12_2.00	M05229_2.00	MS62_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05229_2.00	8	  5.473	7.778	3.575	0.68

T209876_2.00	F223_2.00	TS12_2.00	M05230_2.00	MS62_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05230_2.00	8	  8.027	9.464	6.739	1.00

T209876_2.00	F223_2.00	TS12_2.00	M05231_2.00	MS62_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05231_2.00	8	  7.406	8.936	5.293	0.93

T209876_2.00	F223_2.00	TS12_2.00	M05232_2.00	MS62_2.00	ENSG00000164093	PITX2	Homo_sapiens	D	Homeodomain	Homeobox	1	0.598692764790911	PITX2_FL_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8	M05232_2.00	8	  8.480	9.829	7.016	1.06

